workbook_label,workbook_file,defined_name,value,destinations,logical_area,ustaxes_files,direct_file_files,backend_files,coverage_status,notes
2024,24_1040.xlsx,BOTT_B5,'Tax Table'!$T$21,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$21""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_B6,'Tax Table'!$T$22,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$22""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_B7,'Tax Table'!$T$23,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$23""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C1,'Tax Table'!$T$27,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$27""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C2,'Tax Table'!$T$28,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$28""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C3,'Tax Table'!$T$29,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$29""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C4,'Tax Table'!$T$30,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$30""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C5,'Tax Table'!$T$31,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$31""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C6,'Tax Table'!$T$32,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$32""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_C7,'Tax Table'!$T$33,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$33""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D1,'Tax Table'!$T$38,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$38""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D2,'Tax Table'!$T$39,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$39""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D3,'Tax Table'!$T$40,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$40""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D4,'Tax Table'!$T$41,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$41""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D5,'Tax Table'!$T$42,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$42""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D6,'Tax Table'!$T$43,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$43""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,BOTT_D7,'Tax Table'!$T$44,"[{""sheet"": ""Tax Table"", ""coord"": ""$T$44""}]",tax_table,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Rate/table lookups for tax calculation.
2024,24_1040.xlsx,Business_Profit,'Sch. C'!$Y$67,"[{""sheet"": ""Sch. C"", ""coord"": ""$Y$67""}]",schedule_c,"[""src/forms/Y2025/irsForms/ScheduleC.ts"", ""src/forms/Y2025/irsForms/ScheduleSE.ts"", ""src/forms/Y2025/irsForms/F8995.ts"", ""src/forms/Y2025/irsForms/F8995A.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleC.xml"", ""direct-file/backend/src/main/resources/tax/scheduleSE.xml"", ""direct-file/backend/src/main/resources/tax/form8995.xml"", ""direct-file/backend/src/main/resources/tax/form8995A.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Business income and QBI source.
2024,24_1040.xlsx,BusinessIncomeLoss,'Sch. 1'!$AC$19,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AC$19""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2024,24_1040.xlsx,CapitalGains,'1040'!$AD$62,"[{""sheet"": ""1040"", ""coord"": ""$AD$62""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,Care_Expenses,'Sch. 3'!$AC$12,"[{""sheet"": ""Sch. 3"", ""coord"": ""$AC$12""}]",schedule_3,"[""src/forms/Y2025/irsForms/F2441.ts"", ""src/forms/Y2025/irsForms/F8863.ts"", ""src/forms/Y2025/irsForms/F5695.ts"", ""src/forms/Y2025/irsForms/F8801.ts""]","[""direct-file/backend/src/main/resources/tax/form2441.xml"", ""direct-file/backend/src/main/resources/tax/form8863.xml"", ""direct-file/backend/src/main/resources/tax/form5695.xml"", ""direct-file/backend/src/main/resources/tax/form8801.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Nonrefundable and refundable credits.
2024,24_1040.xlsx,CertainBusinessExp,'Sch. 1'!$AC$62,"[{""sheet"": ""Sch. 1"", ""coord"": ""$AC$62""}]",schedule_1,"[""src/forms/Y2025/irsForms/Schedule1.ts""]",[],"[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",missing_direct_file_mapping,Additional income and adjustments.
2024,24_1040.xlsx,CGTW,'Line 16 (QDCG Tax)'!$R$8,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$R$8""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line1,'Line 16 (QDCG Tax)'!$L$30,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$L$30""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line13_HOH,'Line 16 (QDCG Tax)'!$N$54,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$54""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line13_MFJQW,'Line 16 (QDCG Tax)'!$N$53,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$53""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line13_MFS,'Line 16 (QDCG Tax)'!$N$52,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$52""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line13_Single,'Line 16 (QDCG Tax)'!$N$51,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$51""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line18_PCT,'Line 16 (QDCG Tax)'!$N$58,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$58""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line21_PCT,'Line 16 (QDCG Tax)'!$N$61,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$61""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line23,'Line 16 (QDCG Tax)'!$N$66,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$66""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line24,'Line 16 (QDCG Tax)'!$N$69,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$69""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line5,'Line 16 (QDCG Tax)'!$L$39,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$L$39""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line6_HOH,'Line 16 (QDCG Tax)'!$N$43,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$43""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line6_MFJQW,'Line 16 (QDCG Tax)'!$N$42,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$42""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Line6_SMFS,'Line 16 (QDCG Tax)'!$N$41,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$41""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,CGTW_Tax,'Line 16 (QDCG Tax)'!$N$73,"[{""sheet"": ""Line 16 (QDCG Tax)"", ""coord"": ""$N$73""}]",qualified_dividend_cap_gains_tax,"[""src/forms/Y2025/irsForms/F1040.ts"", ""src/forms/Y2025/irsForms/ScheduleD.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleD.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Qualified dividends/capital gains tax worksheet.
2024,24_1040.xlsx,Child_Tax_Credit,Dependents!$AQ$36,"[{""sheet"": ""Dependents"", ""coord"": ""$AQ$36""}]",dependents,"[""src/forms/Y2025/irsForms/ScheduleEIC.ts"", ""src/forms/Y2025/irsForms/Schedule8812.ts"", ""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleEIC.xml"", ""direct-file/backend/src/main/resources/tax/form8812.xml"", ""direct-file/backend/src/main/resources/tax/schedule8812.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Dependent roster driving EIC/CTC.
2024,24_1040.xlsx,ChildDepend_TaxCredit,'1040'!$AD$78,"[{""sheet"": ""1040"", ""coord"": ""$AD$78""}]",form_1040,"[""src/forms/Y2025/irsForms/F1040.ts""]","[""direct-file/backend/src/main/resources/tax/form1040SR.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Primary return and totals.
2024,24_1040.xlsx,ChildUnder24,'6251'!$O$41,"[{""sheet"": ""6251"", ""coord"": ""$O$41""}]",form_6251,"[""src/forms/Y2025/irsForms/F6251.ts""]","[""direct-file/backend/src/main/resources/tax/form6251.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Alternative minimum tax.
2024,24_1040.xlsx,ChurchEmployee1,'Sch. SE'!$AE$12,"[{""sheet"": ""Sch. SE"", ""coord"": ""$AE$12""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2024,24_1040.xlsx,ChurchEmployee2,'Sch. SE'!$AE$72,"[{""sheet"": ""Sch. SE"", ""coord"": ""$AE$72""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2024,24_1040.xlsx,ChurchEmployeeInc1,'Sch. SE'!$AK$23,"[{""sheet"": ""Sch. SE"", ""coord"": ""$AK$23""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
2024,24_1040.xlsx,ChurchEmployeeInc2,'Sch. SE'!$AK$83,"[{""sheet"": ""Sch. SE"", ""coord"": ""$AK$83""}]",schedule_se,"[""src/forms/Y2025/irsForms/ScheduleSE.ts""]","[""direct-file/backend/src/main/resources/tax/scheduleSE.xml""]","[""backend-cloudflare/src/services/taxCalculationService.ts"", ""backend-cloudflare/src/services/appSessionService.ts""]",mapped,Self-employment tax.
